playerID,Age,MarketValue,Wage,Potential
184475,26,0,0,69
184477,23,9.5,0.07,82
184480,26,0.7,0.008,67
184482,26,0.875,0.01,69
184484,25,12.5,0.07,81
184489,26,0.375,0.002,64
184490,26,0.975,0.01,69
184501,24,3.7,0.035,78
184512,26,0.725,0.01,68
184515,25,1,0.008,70
184519,36,0.15,0.002,63
184543,27,0.15,0.002,60
184549,28,0.6,0.008,66
184551,24,0,0,69
184554,26,0,0,63
184557,27,0.75,0.008,67
184565,30,0,0,66
184575,26,6,0.08,77
184584,24,0.2,0.001,63
184585,27,2.4,0.06,73
184587,25,1.6,0.025,72
184589,25,0.14,0.001,59
184591,22,0,0,71
184606,27,1.1,0.03,70
184611,25,0,0,68
184612,31,0,0,66
184614,26,3.4,0.045,74
184615,26,0.325,0.002,63
184632,27,0.325,0.005,63
184633,25,0,0,64
184634,27,0.4,0.008,65
184635,26,1.2,0.015,70
184637,28,0.5,0.008,66
184639,22,0,0,63
184655,23,0,0,69
184657,26,1.3,0.015,71
184664,29,0.775,0.008,69
184678,30,0.23,0.004,62
184689,29,0,0,67
184704,28,3.9,0.05,75
184706,29,2.7,0.03,73
184716,25,6,0.08,78
184747,26,2.5,0.03,73
184749,25,1.9,0.025,73
184761,30,0.625,0.001,68
184763,26,0.975,0.015,70
184766,26,1.2,0.015,69
184768,28,0.5,0.002,66
184781,27,1.3,0.03,71
184785,26,1,0.008,69
184789,27,3.5,0.05,74
184807,28,2.2,0.04,73
184820,27,1.7,0.035,72
184823,28,2,0.03,72
184826,26,16,0.08,81
184833,34,0.5,0.003,69
184836,27,0.28,0.005,62
184837,27,0,0,68
184845,29,0.75,0.006,67
184847,26,1.6,0.03,71
184852,29,2.2,0.03,73
184853,29,0.575,0.004,67
184858,26,5.5,0.07,76
184869,25,2.1,0.025,74
184872,28,0,0,60
184873,28,1.7,0.03,72
184881,25,20.5,0.09,83
184893,20,0,0,72
184895,25,4.8,0.04,77
184896,26,0.6,0.004,66
184913,27,0.7,0.006,68
184925,25,0.525,0.003,66
184926,27,2.8,0.04,74
184927,27,0.725,0.01,67
184935,26,1.3,0.03,71
184941,26,45.5,0.23,87
184943,28,11,0.11,80
184949,29,5,0.06,77
184965,26,0.95,0.015,70
184967,24,0,0,72
184976,28,0.725,0.015,67
184981,25,0.625,0.008,66
184982,27,2.2,0.03,72
184988,27,0.625,0.004,66
185000,29,5.5,0.06,77
185004,30,0,0,61
185009,29,0.26,0.004,62
185010,27,0.825,0.01,69
185019,30,0.5,0.005,65
185020,28,16.5,0.11,81
185030,26,0.85,0.015,67
185038,29,0.25,0.001,63
185046,33,0.2,0.003,65
185051,23,0,0,72
185057,19,0,0,65
185060,21,0,0,70
185068,25,1.9,0.025,72
185072,26,2.4,0.03,73
185073,29,1.6,0.025,71
185076,30,0.5,0.001,65
185082,25,0,0,69
185083,24,0,0,76
185089,27,3.3,0.06,75
185090,26,8,0.07,78
185103,29,6,0.08,78
185108,28,0.24,0.002,63
185109,26,0.6,0.008,68
185117,34,0.14,0.002,64
185118,32,0,0,62
185120,28,0.8,0.01,69
185132,26,13.5,0.09,81
185135,28,4,0.06,76
185144,26,0.675,0.003,66
185148,21,0,0,71
185163,30,2.4,0.035,74
185171,28,0.6,0.004,66
185172,25,0.875,0.008,69
185173,27,0.875,0.004,68
185174,25,4.7,0.05,76
185179,28,0,0,73
185181,26,2,0.03,73
185194,26,3.4,0.04,76
185195,26,8,0.07,78
185199,29,4,0.013,73
185200,30,4.2,0.009,74
185204,29,1.6,0.02,72
185211,31,0.29,750,63
185214,27,1.3,0.03,70
185221,27,19,0.14,83
185226,27,0.3,0.002,63
185239,25,17,0.08,83
185240,23,0,0,65
185255,30,0.375,0.005,64
185288,25,0,0,64
185306,28,0.625,0.006,67
185307,21,0,0,60
185309,23,0,0,70
185316,25,3.1,0.035,77
185323,27,0,0,67
185339,26,0.7,0.008,67
185349,27,1.7,0.03,72
185363,27,2.4,0.04,73
185368,25,0,0,69
185370,24,0,0,60
185375,29,0,0,75
185400,22,0,0,73
185405,30,1.7,0.02,72
185422,23,1.4,0.008,75
185426,29,0.425,0.003,64
185427,24,3.2,0.035,77
185431,27,9,0.07,78
185438,23,1.1,0.008,73
186100,28,0.425,0.008,65
186115,25,10,0.09,81
186117,23,2.1,0.025,74
186119,25,3.3,0.035,74
186126,26,0.375,0.005,64
186127,28,0.8,0.028,67
186128,21,0,0,72
186130,26,2,0.03,73
186132,25,6,0.05,78
186137,24,0.23,0.001,62
186139,23,1.1,0.008,73
186140,23,1.7,0.03,72
186146,24,13.5,0.1,83
186147,24,0.575,0.001,68
186148,26,13.5,0.08,81
186152,25,0.325,0.001,64
186153,25,8,0.07,79
186157,23,0.3,0.002,67
186158,24,0.95,0.008,72
186161,24,2.2,0.025,75
186170,24,0.65,0.006,67
186172,26,0.475,0.005,65
186190,24,3.6,0.035,77
186191,22,0,0,68
186194,23,0.18,0.001,62
186197,26,9.5,0.025,78
186200,24,5,0.04,78
186238,24,0.325,0.002,66
186241,25,0.725,0.002,67
186260,30,1.3,0.02,71
186267,24,1.4,0.025,73
186270,27,1.6,0.03,71
186272,25,2,0.025,72
186274,25,2.5,0.025,74
186296,27,2.8,0.05,74
186307,25,3.5,0.04,75
186324,27,0,0,76
186325,25,0.675,0.006,69
186330,28,3.1,0.05,75
186331,26,0.7,0.008,67
186345,24,6,0.07,80
186351,25,4.8,0.045,76
186362,25,0,0,67
186366,24,0,0,66
186370,25,0.425,0.006,66
186386,21,0,0,64
186389,22,0,0,73
186392,25,5,0.05,78
186395,25,4,0.035,76
186400,29,0.475,0.001,66
186405,26,8,0.09,78
186408,29,0,0,71
186415,29,0.875,0.001,68
186424,19,0,0,65
186430,32,4.2,0.05,76
186433,22,0,0,69
186441,27,0,0,70
186444,30,2,0.025,72
186449,25,0.525,0.002,67
186451,25,0,0,67
186452,26,5.5,0.09,76
186453,26,0.6,0.008,67
186456,27,1.7,0.03,72
186499,27,0.65,0.002,66
186500,27,0.11,0.003,58
186502,27,0.45,0.003,65
186503,27,0.575,0.01,67
186504,28,1.3,0.03,70
186519,25,2.9,0.035,75
186521,25,5.5,0.05,78
186524,27,5.5,0.08,76
186525,29,1,0.01,69
186537,28,1.6,0.03,71
186538,29,1,0.02,70
186539,31,0.19,0.004,61
186543,24,0.475,0.002,66
186547,24,18.5,0.06,85
186550,28,0.775,0.01,69
186553,29,1.6,0.02,72
186561,24,25,0.13,85
186562,24,0.425,0.002,66
186564,27,1.7,0.03,72
186567,31,2.1,0.013,72
186568,25,1.2,0.01,72
186569,26,6,0.09,77
186572,26,0.26,0.003,62
186578,26,1.5,0.03,71
186581,29,6.5,0.07,77
186586,28,0.575,0.006,67
186588,24,0.14,0.003,63
186589,26,3.3,0.04,74
186591,24,0,0,73
186595,26,0.975,0.01,69
186598,26,3.2,0.04,75
186600,28,2.8,0.045,73
186607,22,0.3,0.001,72
186611,25,0.525,0.001,67
186613,21,0,0,68
186627,24,13,0.1,81
186629,22,0,0,60
186630,37,0,0.001,64
186637,23,0,0,63
186638,20,0,0,60
186648,25,0.725,0.008,69
186650,31,3,0.008,74
186672,30,3.8,0.05,76
186674,28,1.3,0.03,70
186680,27,0.5,0.002,66
186681,30,0.6,0.008,67
186682,27,1.5,0.03,71
186684,26,1.3,0.03,71
186687,28,1.7,0.03,72
186689,30,0,0,63
186695,24,2.4,0.025,76
186718,29,0.55,0.01,67
186719,25,0.825,0.007,68
186721,29,0.825,0.005,69
186722,26,0.6,0.004,66
186723,27,3,0.045,73
186724,31,0,0,68
186737,24,0,0,68
186748,27,2.1,0.008,72
186753,26,0.675,0.006,68
186756,28,0.425,0.004,64
186759,32,0,0,69
186761,31,0.4,0.002,64
186762,26,1.9,0.015,72
186765,27,0.23,0.002,62
186786,25,0,0,71
186801,25,5.5,0.05,78
186802,24,0,0,75
186805,25,8,0.05,79
186812,30,1.5,0.025,71
186817,30,1.8,0.007,71
186818,30,2.4,0.03,74
186822,26,0,0,70
186823,30,0.925,0.02,70
186824,25,1.7,0.025,73
186825,32,1.1,0.025,70
186829,25,0,0,61
186830,25,0.325,0.002,64
186832,26,11.5,0.11,80
186835,27,0,0,68
186839,27,1.3,0.03,70
186840,26,0,0,69
186842,31,0.23,0.001,62
186845,27,0.425,0.002,65
186849,27,0.525,0.004,65
186852,26,1.9,0.03,72
186869,27,0.2,0.002,60
186876,26,0.875,0.01,69
186879,24,1.1,0.008,72
186882,31,0.55,0.003,68
186887,26,0.625,0.008,67
186890,30,2,0.03,73
186895,30,0.475,0.005,65
186900,25,0,0,66
186904,25,0.18,0.001,61
186905,25,2,0.025,73
186912,27,5.5,0.08,77
186935,27,1.6,0.03,71
186937,33,0.18,0.003,64
186939,27,0.9,0.015,68
186941,27,0.825,0.01,69
186942,24,36,0.16,87
186950,24,0.875,0.008,69
186954,26,4.8,0.05,76
186961,25,8.5,0.06,79
186982,26,3.2,0.04,75
187004,26,3.4,0.025,74
187027,25,0,0,66
187033,24,1.4,0.025,73
187038,25,1.6,0.015,72
187042,24,2.7,0.025,76
187043,24,2.8,0.025,76
187046,25,0.5,0.002,65
187047,26,0.95,0.01,70
187048,27,1.3,0.03,70
187051,25,2,0.025,73
187052,25,9,0.05,82
187053,21,0,0,65
187056,22,0,0,65
187062,27,0.29,0.006,62
187072,26,16.5,0.08,81
187076,26,0.725,0.008,67
187077,25,1.6,0.025,72
187084,27,7.5,0.07,77
187132,25,7,0.05,79
187150,25,1.2,0.008,71
187151,31,0,0,67
187175,27,0.75,0.015,67
187200,23,0,0,64
187221,29,0,0,65
187323,28,4.1,0.08,76
187324,26,7,0.08,78
187334,26,0.4,0.006,64
187335,26,0.29,0.003,62
187337,26,1.2,0.015,70
187338,25,0.525,0.008,65
187339,24,2.1,0.025,74
187361,24,0.55,0.001,67
187396,20,0,0,68
187404,27,0,0,66
187489,26,1.9,0.03,72
187491,25,6.5,0.06,78
187498,26,1.5,0.015,71
187514,26,0.7,0.01,68
187515,27,1.4,0.015,70
187516,25,0.875,0.002,69
187570,32,2.2,0.03,73
187590,25,1.6,0.025,72
187598,24,3.7,0.035,77
187619,30,0.29,0.002,64
187620,27,1.1,0.03,70
187644,28,3.4,0.045,74
187683,22,0,0,67
187702,24,9,0.07,80
187761,27,0.55,0.008,65
187763,31,5.5,0.06,77
187768,24,0,0,65
187789,27,1.4,0.03,70
187800,27,3.4,0.06,75
187818,23,0.925,0.008,71
187830,27,0.475,0.001,64
187850,25,0.65,0.006,66
187857,25,0.425,0.002,66
187858,23,7,0.05,82
187859,25,3.4,0.035,76
187878,27,3.2,0.011,72
187891,30,0.375,0.001,64
187898,25,1.2,0.004,71
187916,27,0.825,0.01,69
187924,24,7,0.07,80
187925,24,0.925,0.004,71
187931,22,0,0,64
187935,31,2.4,0.035,73
187936,26,10,0.09,80
187939,28,3.9,0.05,75
187940,25,1,0.008,71
187942,26,3.4,0.045,74
187944,25,0,0,65
187954,23,0,0,76
187959,35,0.09,0.001,63
187961,35,8.5,0.035,63
187982,28,0.675,0.006,68
187983,29,0.26,0.002,62
187988,29,1.5,0.02,71
187991,32,0.35,0.005,66
188001,23,0.525,0.006,66
188005,25,14.5,0.06,82
188013,31,0.85,0.02,70
188016,31,0,0,63
188017,34,0.35,0.003,65
188031,30,0.3,0.001,63
188038,26,1.3,0.03,72
188042,27,3.5,0.05,74
188058,26,3.4,0.045,74
188063,28,0.26,0.005,63
188070,30,2.9,0.004,72
188071,23,2.1,0.015,74
188075,29,0,0,69
188076,26,1.6,0.03,72
188086,26,9.5,0.07,80
188103,24,3.8,0.04,77
188123,26,0,0,61
188124,26,3.9,0.05,76
188125,22,0,0,52
188131,30,0.3,0.001,64
188132,27,0.425,0.008,65
188135,26,3.2,0.04,75
188139,17,0,0,65
188145,25,2.9,0.035,75
188146,26,0.45,0.008,65
188152,23,26.5,0.14,86
188154,24,9,0.05,81
188155,25,6.5,0.07,78
188157,29,2.8,0.035,73
188161,30,0.575,0.001,66
188164,23,0.85,0.008,71
188166,24,3.5,0.035,75
188167,28,0.35,0.002,64
188168,27,1.7,0.03,72
188175,26,0,0,64
188177,27,2.4,0.045,73
188181,29,0.625,0.008,68
188182,27,2.7,0.04,74
188185,27,0.875,0.015,68
188201,32,1.8,0.008,71
188214,28,0,0,66
188227,22,0,0,64
188230,29,0.26,0.002,62
188232,26,2.4,0.03,73
188234,28,2.3,0.04,73
188246,24,0,0,64
188251,22,0,0,68
188252,28,2.4,0.001,71
188253,24,15.5,0.08,83
188257,27,0.5,0.004,66
188260,21,0,0,68
188268,27,3.5,0.045,74
188270,26,3.5,0.05,75
188271,26,4.6,0.05,76
188272,31,0,0,65
188274,29,1.3,0.025,70
188277,29,2.1,0.03,73
188281,23,0,0,70
188282,26,0.625,0.008,66
188284,28,0.26,0.002,63
188285,27,0,0,64
188288,22,0,0,66
188289,25,2,0.03,73
188313,27,1.9,0.006,70
188318,18,0,0,67
188325,27,7.5,0.07,77
188330,24,0,0,71
188334,28,1.6,0.03,72
188337,24,2.7,0.025,75
188350,26,44.5,0.21,87
188352,26,4.9,0.07,77
188375,28,0.9,0.011,68
188377,25,10,0.08,81
188382,30,0,0,66
188383,27,1,0.01,69
188384,22,0,0,74
188385,27,3,0.05,73
188386,27,0.55,0.008,65
188387,27,0.45,0.003,65
188388,25,8.5,0.06,79
188390,28,1,0.03,70
188395,28,0,0,63
188397,25,1.6,0.025,72
188400,22,1.2,0.008,76
188405,29,0.5,0.006,65
188406,24,0.95,0.01,70
188407,23,0,0,66
188410,34,0.475,0.002,70
188411,29,0.6,0.007,67
188413,28,3.2,0.04,74
188416,25,1.2,0.008,71
188417,29,0.95,0.003,69
188418,24,0,0,72
188424,24,1.1,0.008,73
188425,25,0,0,66
188426,25,0,0,64
188427,29,5,0.07,77
188428,27,10.5,0.1,79
188430,27,0.825,0.01,69
188484,24,3.8,0.04,76
188487,29,0.475,0.001,65
188506,29,4,0.04,75
188511,29,0,0,66
188536,24,4.2,0.04,76
188538,24,1.7,0.025,73
188540,24,0.925,0.008,71
188541,28,0.825,0.006,68
188545,26,62.5,0.24,89
188546,29,1.7,0.006,70
188547,21,0,0,70
188550,28,0,0,66
188556,28,3.4,0.05,74
188560,25,2.1,0.025,74
188561,29,0,0,68
188567,26,34.5,0.19,85
188575,27,0.55,0.008,65
188580,26,0,0,70
188586,27,2.4,0.045,73
188593,28,0,0,72
188594,25,0.3,0.002,62
188599,30,0.95,0.01,69
188600,22,1.8,0.02,75
188601,23,0.95,0.008,72
188602,24,1.8,0.025,75
188603,27,0,0,61
188612,27,1.4,0.03,70
188616,27,3,0.045,73
188617,33,0.325,0.008,65
188620,26,0,0,69
188621,27,0.825,0.01,69
188623,28,0.8,0.002,69
188625,26,1.4,0.03,71
188653,25,0,0,66
188654,26,6,0.06,77
188657,24,1.5,0.025,74
188669,29,1.5,0.02,71
188687,29,4,0.02,76
188689,26,0.5,0.008,65
188696,26,4.9,0.06,77
188706,26,0.6,0.01,67
188720,24,0.26,0.001,61
188724,27,0.35,0.002,64
188727,27,1.7,0.03,72
188753,25,0.5,0.002,66
188756,26,1.4,0.03,71
188762,30,0.625,0.008,68
188763,27,2.4,0.04,73
188765,31,1.4,0.02,72
188768,30,2.9,0.035,75
188770,24,9,0.07,80
188772,24,0.675,0.006,70
188781,23,0,0,66
188788,28,0,0,59
188791,30,4.7,0.05,76
188795,20,0,0,66
188802,27,7,0.09,78
188807,27,0.575,0.01,67
188809,22,0,0,56
188816,24,5.5,0.05,79
188824,26,2,0.03,73
188825,26,1.1,0.03,70
188829,25,14.5,0.09,82
188833,24,0,0,66
188838,23,0,0,75
188839,29,0,0,68
188840,28,4,0.07,76
188841,26,0.575,0.008,67
188844,30,1.3,0.009,70
188845,22,0,0,72
188860,25,8.5,0.06,78
188871,26,4,0.045,75
188876,29,4,0.06,76
188877,29,8.5,0.035,76
188879,25,7,0.05,79
188893,24,0,0,68
188899,27,0,0,68
188900,27,0.725,0.01,67
188910,27,0.16,0.002,59
188911,22,0,0,66
188916,24,0.8,0.008,71
188919,27,0.425,0.008,65
188920,32,0.325,0.001,64
188924,29,0.575,0.004,67
188925,31,0.22,0.002,62
188926,24,0.15,0.001,61
188930,30,2.4,0.03,74
188931,30,2.4,0.03,74
188935,28,6.5,0.012,75
188936,31,0.27,0.002,64
188938,31,1.9,0.006,72
188942,24,7.5,0.05,81
188943,24,21.5,0.12,85
188946,25,0.4,0.001,65
188949,27,3,0.045,73
188954,31,0.27,0.005,64
188970,26,0.825,0.01,68
188975,27,1.3,0.03,70
188977,28,0.575,0.004,65
188988,22,12,0.05,84
188991,20,0,0,65
188992,29,3,0.01,72
189000,28,0,0,64
189007,33,0.19,0.001,64
189010,26,0.15,0.002,60
189012,21,0,0,71
189013,26,0.325,0.005,64
189018,25,4,0.04,77
189019,26,0,0,68
189020,20,0,0,63
189021,24,0.575,0.006,69
189022,32,0,0,66
189026,20,0,0,71
189034,23,0,0,71
189039,20,0,0,62
189040,29,0.4,0.006,65
189042,26,0.85,0.004,68
189043,26,3.2,0.04,75
189047,30,0,0,63
189053,27,1.1,0.004,69
189054,32,1.4,0.018,70
189059,25,3.9,0.035,75
189060,24,0,0,82
189061,25,0.625,0.006,68
189065,27,1.7,0.03,72
189067,29,2.5,0.035,74
189068,26,12,0.11,80
189077,25,1.2,0.008,71
189084,26,3.2,0.04,75
189085,32,0.29,0.001,63
189094,27,0,0,62
189095,20,0,0,65
189097,21,0,0,74
189098,26,0.21,0.001,61
189106,28,0.55,0.006,67
189110,27,0.875,0.005,70
189111,21,0,0,66
189113,26,0,0,62
189114,26,0.13,0.002,61
189115,26,0.425,0.004,65
189117,24,15.5,0.09,83
189118,29,1,0.02,70
189120,21,0,0,67
189121,32,0.775,0.008,69
189125,25,17,0.08,82
189133,31,0.625,0.007,66
189143,26,1.1,0.01,70
189148,25,1.2,0.008,71
189152,23,0.05,0.001,59
189155,26,1.3,0.03,71
189156,26,13.5,0.09,81
189157,26,8,0.07,78
189160,28,2,0.03,72
189163,25,0.325,0.002,64
189165,23,9.5,0.07,83
189167,26,0.975,0.01,69
189169,26,12,0.1,80
189172,25,2.5,0.025,74
189175,24,1.6,0.025,72
189177,23,0.575,0.006,69
189181,26,0.725,0.008,67
189184,25,0.21,0.002,65
189186,25,0.875,0.005,69
189192,25,1,0.01,70
189196,26,3.3,0.04,74
189208,28,0.925,0.008,68
189209,27,1.1,0.001,69
189211,29,4.9,0.02,76
189217,24,1.1,0.01,69
189218,23,1.2,0.008,74
189219,27,0,0,71
189221,26,3.2,0.04,75
189224,30,0.625,0.003,66
189227,28,0.975,0.01,69
189234,25,4.7,0.04,76
189235,27,2.9,0.045,73
189240,28,0.28,0.002,62
189242,23,38,0.17,88
189246,26,8,0.07,79
189248,26,0.875,0.01,69
189250,25,12.5,0.07,81
189251,25,6,0.05,78
189253,24,0.475,0.002,67
189259,27,0,0,62
189261,31,0.575,0.008,68
189263,25,3.4,0.035,75
189265,31,0.3,0.001,64
189271,24,11,0.09,82
189272,25,3.3,0.035,74
189280,25,4,0.035,76
189288,26,2.8,0.04,74
189296,26,3.2,0.05,75
189300,23,1.9,0.025,76
189303,23,4.6,0.04,79
189306,28,0.22,0.002,62
189311,25,0.6,0.002,67
189317,20,0.05,0.002,62
189324,25,4.1,0.04,77
189328,27,0.5,0.002,66
189332,26,27,0.18,85
189338,25,2.6,0.025,74
189346,27,0,0,67
189354,27,8.5,0.09,78
189358,26,23.5,0.16,83
189362,28,27.5,0.16,84
189383,25,2.5,0.025,74
189386,26,0.5,0.002,65
189387,26,0.375,0.008,64
189388,25,4,0.045,77
189389,24,0,0,71
189390,26,3.8,0.05,76
189391,28,0.35,0.002,64
189397,26,0.725,0.01,68
189403,24,1.8,0.025,75
189410,25,4,0.035,76
189415,26,0.45,0.008,65
189423,26,5,0.06,77
189425,26,0.775,0.01,70
189430,24,0.95,0.008,72
189431,25,1.1,0.01,70
189432,27,1.1,0.015,69
189433,25,3.4,0.035,76
189436,26,1.6,0.03,72
189437,25,2,0.025,73
189446,25,1.2,0.008,71
189447,25,3.6,0.04,75
189448,23,0,0,64
189451,27,1.4,0.03,70
189456,23,1,0.008,73
189459,24,1.3,0.008,73
189461,23,21,0.1,84
189462,25,2.5,0.025,74
189464,25,0.85,0.008,69
189468,27,1.3,0.03,70
189476,27,0.7,0.01,68
189477,24,2.4,0.003,76
189478,27,0,0,66
189484,24,4.3,0.05,78
189485,25,2,0.025,73
189488,27,4.3,0.06,76
189490,28,2,0.03,72
189491,28,3.9,0.05,75
189492,24,0.725,0.006,67
189498,26,0.825,0.029,67
189500,30,0,0,66
189504,26,0.45,0.008,64
189505,27,23,0.16,83
189506,27,4.3,0.06,76
189508,28,5,0.07,76
189509,24,30,0.14,87
189510,29,1.7,0.015,70
189511,26,37.5,0.22,87
189512,26,0.7,0.003,68
189513,26,22.5,0.12,83
189521,28,0,0,64
189527,23,0,0,70
189530,27,3.3,0.06,75
189534,27,0,0,69
189536,25,2.6,0.025,74
189538,27,0,0,72
189548,24,0.45,0.002,67
189551,24,0.2,0.003,64
189553,26,2,0.015,73
189557,27,0.425,0.008,64
189558,24,1.4,0.025,73
189560,27,14,0.09,81
189561,24,1.1,0.01,71
189562,25,0,0,64
189568,25,1,0.008,71
189569,27,0.425,0.004,65
189572,27,0,0,62
189574,26,16,0.09,82
189575,22,19.5,0.08,85
189576,22,1.3,0.001,77
189585,26,0.6,0.008,67
189586,29,2.5,0.03,73
189587,29,1.2,0.02,70
189595,25,8.5,0.06,79
189596,25,47.5,0.21,88
189606,27,5.5,0.06,77
189615,25,3.3,0.035,76
189640,28,0.07,0.002,55
189655,26,0.625,0.008,66
189658,26,0.5,0.002,66
189661,24,1.2,0.01,72
189668,24,0,0,65
189669,35,0.18,0.002,67
189679,23,0,0,83
189680,24,3.1,0.035,76
189682,25,2.9,0.035,75
189687,25,0.23,0.002,63
189690,28,6,0.07,77
189701,28,2.7,0.04,74
189706,26,1.3,0.03,71
189707,31,1.3,0.02,71
189710,26,0.525,0.008,66
189711,25,0.4,0.006,64
189712,25,17,0.08,82
189713,27,1,0.015,69
189714,32,0.19,0.001,62
189715,25,4,0.035,76
189717,27,0.65,0.008,66
189721,26,0.6,0.008,66
189723,26,8.5,0.035,66
189724,30,1.3,0.007,70
189725,25,8,0.07,79
189727,27,0.3,0.003,63
189728,25,2,0.006,73
189729,27,2,0.015,73
189734,34,0.13,0.001,64
189736,25,0.725,0.006,68
189741,29,0.4,0.006,65
189748,26,0,0,74
189751,25,0.85,0.001,69
189757,25,2,0.025,73
189766,26,0,0,71
189767,30,0,0,68
189768,29,0,0,63
189775,30,1.3,0.007,70
189776,24,0.45,0.005,67
189779,28,1.6,0.008,71
189792,25,0.5,0.002,66
189794,30,1.2,0.002,70
189795,27,4.3,0.05,75
189799,31,0.29,0.002,63
189803,25,0.4,0.005,64
189805,24,11,0.06,80
189817,26,0,0,70
189823,28,0.55,0.01,67
189849,26,2.3,0.03,72
189858,24,0.8,0.001,70
189860,24,0.675,0.002,69
189865,28,0.55,0.003,65
189867,24,0,0,63
189869,25,0.4,0.005,65
189874,25,0.85,0.004,69
189881,25,23.5,0.13,85
189885,27,1.6,0.03,71
189889,28,1.7,0.015,72
189893,29,0.975,0.02,70
189894,28,3.4,0.045,74
189899,26,0.975,0.01,70
189902,31,0.45,0.002,64
189905,24,0.825,0.003,70
189908,24,3.2,0.035,77
189922,29,2.2,0.035,73
189924,25,0.28,0.002,64
189936,28,2.9,0.04,74
189938,26,2,0.03,73
189939,26,0.625,0.004,66
189944,25,1.6,0.025,72
189945,25,2.5,0.025,74
189946,25,1.3,0.025,72
189958,26,0.7,0.008,67
189961,23,2.2,0.025,75
189963,26,17,0.11,81
189967,27,0.45,0.008,64
189996,30,1.2,0.015,70
190004,27,0.35,0.003,63
190011,24,0,0,65
190014,24,4.3,0.035,78
190017,27,1.1,0.015,69
190021,28,0.6,0.008,66
190025,29,0.4,0.001,65
190034,23,4,0.045,80
190038,32,0.95,0.02,71
190041,27,0.425,0.002,65
190057,30,0,0,72
190059,23,3.7,0.035,77
190060,24,0.75,0.008,69
190061,24,0.21,0.003,66
190066,21,0,0,66
190076,24,1.7,0.01,74
190079,24,0.425,0.002,65
190084,24,3.7,0.035,77
190090,24,0.8,0.006,70
190093,27,0.825,0.01,69
190094,27,1.7,0.03,72
190097,24,0.24,0.003,63
190120,25,1,0.004,71
190126,24,0.725,0.006,69
190143,25,1.6,0.03,72
190149,26,13.5,0.09,81
190150,26,8,0.07,79
190151,23,0,0,71
190156,26,5,0.06,77
190162,22,0,0,67
190169,27,0.5,0.008,66
190174,23,0,0,67
190177,27,1.1,0.008,69
190179,24,0.15,0.001,62
190180,25,0,0,70
190193,26,0.7,0.01,68
190195,25,1.6,0.025,72
190196,25,1.3,0.025,72
190199,20,0,0,75
190200,23,0,0,67
190202,24,0,0,68
190207,23,0,0,59
190215,30,0,0,61
190220,20,0,0,67
190223,27,8,0.09,79
190228,23,1.4,0.01,76
190232,23,0,0,71
190239,23,0.475,0.003,69
190243,27,5.5,0.07,77
190244,29,0,0,59
190245,25,0.5,0.006,68
190248,26,0,0,68
190249,25,0.625,0.008,67
190264,25,10.5,0.07,80
190276,26,1.6,0.03,72
190277,29,1.2,0.025,71
190278,24,0,0,71
190283,27,0.5,0.008,66
190286,24,13.5,0.09,83
190311,25,0.525,0.002,66
190324,24,4.4,0.04,78
190326,25,0,0,64
190330,24,2.7,0.025,76
190332,22,0,0,78
190343,20,0,0,65
190355,26,0.825,0.006,69
190356,28,1.7,0.03,71
190357,30,0,0,67
190358,28,0,0,68
190362,25,1.3,0.01,71
190370,21,0,0,62
190403,26,0,0,65
190416,25,0.775,0.004,71
190424,24,1.5,0.025,74
190430,25,0.825,0.008,69
190432,29,1.2,0.02,71
190445,24,1.3,0.001,74
190446,23,0.35,0.003,71
190449,30,0,0,70
190450,30,0.6,0.008,68
190451,26,0.775,0.004,67
190454,23,0.825,0.008,72
190456,24,15.5,0.09,84
190460,23,31,0.13,87
190471,29,2.8,0.035,73
190483,24,29.5,0.14,86
190490,24,0.925,0.008,71
190494,24,3.1,0.035,76
190497,24,1.1,0.01,71
190499,24,1.3,0.01,73
190500,23,0.6,0.002,70
190501,24,2.7,0.025,75
190502,25,5.5,0.05,78
190504,23,0.575,0.006,70
190507,27,5.5,0.08,77
190510,25,0.7,0.006,67
190516,24,1.6,0.025,72
190517,26,0.925,0.004,68
190520,25,10.5,0.06,81
190529,26,1.2,0.008,70
190531,24,11,0.09,82
190535,26,1.9,0.03,72
190540,22,0,0,61
190544,23,13,0.08,82
190545,25,0.5,0.002,65
190547,27,16.5,0.1,82
190549,22,5.5,0.035,80
190572,22,3.2,0.03,77
190575,24,1.7,0.025,73
190579,26,1.5,0.03,72
190581,24,1.8,0.025,74
190582,27,4.3,0.03,75
190584,25,12,0.08,81
190593,24,0.825,0.003,70
190604,25,0.29,0.004,66
190623,24,0.375,0.006,62
190628,27,0,0,56
190630,29,0,0,68
190633,25,1.3,0.025,71
190634,25,0.875,0.008,70
190635,27,0.45,0.006,65
190640,24,0.9,0.004,70
190641,22,0,0,72
190642,19,0,0,67
190648,26,0.675,0.01,68
190649,22,0,0,67
190658,27,2,0.001,71
190659,25,1.6,0.025,72
190664,26,4,0.05,75
190666,24,1.1,0.008,72
190667,24,1.3,0.008,73
190670,28,3.2,0.05,75
190671,28,1.6,0.03,71
190674,24,2.4,0.025,76
190683,24,5.5,0.05,79
190685,26,0.725,0.008,67
190687,26,0,0,63
190690,26,0.5,0.002,66
190696,26,0.875,0.003,71
190698,28,1.2,0.03,70
190700,21,0,0,69
190714,25,0,0,66
